"Mon","status","person_days","Deaths","MortalityRate","MR_unvac","person_days_AllGroups","Deaths_AllGroups","Average_mortality_rate","MR_ComparedToUnvacc","GroupSize_Share"
"2020-10","Doses_2",0,0,NA,39.3182615098706,17111400,1842,39.3182615098706,NA,0
"2020-11","Doses_2",0,0,NA,44.614047041294,16496570,2015,44.614047041294,NA,0
"2020-12","Doses_2",0,0,NA,39.3442104766853,16989597,1830,39.3421633250041,NA,0
"2021-01","Doses_2",5832,2,NA,47.0063149004298,16925899,2186,47.172472197784,NA,0.00034456072318522
"2021-02","Doses_2",246036,22,32.6598546554163,45.3992958442991,15231666,1912,45.8490883400411,0.719391216274061,0.0161529277230738
"2021-03","Doses_2",786279,93,43.201268252109,63.3258839421481,16795035,2402,52.2374916158257,0.68220553054697,0.0468161572750518
"2021-04","Doses_2",4358475,179,15.0006022748783,69.2652628502252,16192337,1647,37.151323493329,0.216567463366372,0.269168990245201
"2021-05","Doses_2",7223605,304,15.3712723771579,71.9619132364014,16686457,1280,28.0179309484332,0.213602886386051,0.432902263194637
"2021-06","Doses_2",10560214,387,13.3853111310055,68.2926759924568,16112632,1127,25.5474555615743,0.195999218605579,0.655399688890058
"2021-07","Doses_2",13010036,550,15.4409641910291,61.0212779570886,16616075,1117,24.553587414597,0.253042294556458,0.782978892427965
"2021-08","Doses_2",13660604,655,17.5130433471316,58.7812194334129,16580269,1138,25.0692253545464,0.297936033242222,0.823907259888244
"2021-09","Doses_2",13413341,794,21.6208996699629,58.8354930736424,16010171,1241,28.3117057275653,0.367480555366482,0.83780123272887
"2021-10","Doses_2",13568053,885,23.8240704101023,69.1954037814366,16504185,1407,31.1379659159177,0.344301342403522,0.82209772854582
"2021-11","Doses_2",9866086,929,34.3922858568231,108.756289761045,15924255,1770,40.5979745991257,0.316232614521774,0.619563426986066
"2021-12","Doses_2",4990751,776,56.7918535707351,121.194681071124,16395488,1898,42.2826389796998,0.468600214702545,0.304397831891311
"2022-01","Doses_2",2829125,481,62.0987937966686,81.6609719704297,16344271,1477,33.0069325208815,0.760446420098394,0.173095820547763
"2022-02","Doses_2",1881964,402,78.019823971128,84.4282930131822,14721788,1423,35.3048658220048,0.924095717047677,0.127835287398514
"2022-03","Doses_2",1957564,326,60.8263637868289,73.6301472393373,16254945,1445,32.4692731965565,0.826106779185308,0.120428829503883
"2022-04","Doses_2",1842799,293,58.0737508539998,60.1367908554713,15687909,1384,32.2226499401545,0.965694211943739,0.117466196419166
"2022-05","Doses_2",1865945,278,54.417198792033,56.4823583752867,16169093,1323,29.8857672474269,0.963437086505275,0.115401958539047
"2022-06","Doses_2",1778153,248,50.9416231336673,52.3337652788253,15609805,1197,28.0083095208428,0.973398777295292,0.113912569695778
"2022-07","Doses_2",1815332,230,46.276659035372,53.4988397082608,16092216,1319,29.9377506491337,0.865003040958035,0.112808080627305
"2022-08","Doses_2",1779918,251,51.5067267143767,50.4244797159666,16049089,1367,31.1105976170984,1.0214627300967,0.110904612716647
"2022-09","Doses_2",1687451,215,46.5369068494433,57.6579094168079,15490926,1368,32.2551408482617,0.80712095391855,0.108931577105203
"2022-10","Doses_2",1699002,235,50.5200994466163,61.4528911019728,15962851,1477,33.7956076893783,0.822094754871418,0.106434746524916
"2022-11","Doses_2",1605254,206,46.8720214994013,54.204496150135,15405712,1335,31.6511661388971,0.864725711490348,0.104198624510182
"2022-12","Doses_2",1637874,266,59.3186655383747,69.9940777422337,15873786,1757,40.4279262678733,0.847481207721985,0.103181055861532
"2020-01","Doses_3p",0,0,NA,26.2087171997726,17448126,1252,26.2087171997726,NA,0
"2020-02","Doses_3p",0,0,NA,26.9558618909519,16287014,1202,26.9558618909519,NA,0
"2020-03","Doses_3p",0,0,NA,27.2490728767809,17371747,1296,27.2490728767809,NA,0
