"Mon","status","person_days","Deaths","MortalityRate","MR_unvac","person_days_AllGroups","Deaths_AllGroups","Average_mortality_rate","MR_ComparedToUnvacc","GroupSize_Share"
"2022-01","Doses_3p",8235695,90,3.99146641540271,19.3624041701735,19505726,525,9.83076712961107,0.206145186327187,0.422219352409646
"2022-02","Doses_3p",8956299,110,4.48594893940008,15.9649549184014,17604992,431,8.94193817299093,0.280987260053552,0.508736328877627
"2022-03","Doses_3p",10177122,161,5.77818070766961,15.4486784621857,19476938,500,9.3764738584679,0.37402427151378,0.522521661259075
"2022-04","Doses_3p",9971615,137,5.01816907291346,12.3153664151302,18835114,418,8.10584422265775,0.407472169626095,0.529416227584288
"2022-05","Doses_3p",10376378,163,5.73762347516638,11.7876379375644,19449360,436,8.18787867569936,0.486749211806203,0.533507426465447
"2022-06","Doses_3p",10088574,135,4.88758371599396,12.7503311459492,18809523,395,7.67025033011204,0.383329943359686,0.536354590172223
"2022-07","Doses_3p",10458772,166,5.79719110427113,11.4423776169446,19424159,407,7.65318848553495,0.506642176857219,0.538441432650958
"2022-08","Doses_3p",10502346,161,5.59924896780205,12.2248416983409,19410957,438,8.24171111192508,0.458022206419404,0.541052458155463
"2022-09","Doses_3p",10193867,180,6.44946613488287,14.7077257207731,18771613,456,8.87265255255369,0.43850873053566,0.54304694007915
"2022-10","Doses_3p",10574887,163,5.62991831496639,13.7981505504254,19383203,435,8.19698116972721,0.408019777316664,0.545569635730483
"2022-11","Doses_3p",10271888,170,6.04489651756328,11.8988126923275,18745416,412,8.02772261762556,0.50802518485404,0.547967993881811
"2022-12","Doses_3p",10625210,209,7.18454035261421,14.2972740339793,19356189,510,9.62366610493419,0.502511201473736,0.54893088716999
